time_utc,total_production_active_power_kW
2024-04-09 16:45:00+00:00,1859.27331542969
2024-04-09 17:00:00+00:00,1241.42663574219
2024-04-09 17:15:00+00:00,724.166687011719
2024-04-09 17:30:00+00:00,352.869995117188
2024-04-09 17:45:00+00:00,126.065551757813
2024-04-09 18:00:00+00:00,0.0
2024-04-09 18:15:00+00:00,0.0
2024-04-09 18:30:00+00:00,0.0
2024-04-09 18:45:00+00:00,0.0
2024-04-09 19:00:00+00:00,0.0
2024-04-09 19:15:00+00:00,0.0
2024-04-09 19:30:00+00:00,0.0
2024-04-09 19:45:00+00:00,0.0
2024-04-09 20:00:00+00:00,0.0
2024-04-09 20:15:00+00:00,0.0
2024-04-09 20:30:00+00:00,0.0
2024-04-09 20:45:00+00:00,0.0
2024-04-09 21:00:00+00:00,0.0
2024-04-09 21:15:00+00:00,0.0
2024-04-09 21:30:00+00:00,0.0
2024-04-09 21:45:00+00:00,0.0
2024-04-09 22:00:00+00:00,0.0
2024-04-09 22:15:00+00:00,0.0
2024-04-09 22:30:00+00:00,0.0
2024-04-09 22:45:00+00:00,0.0
2024-04-09 23:00:00+00:00,0.0
2024-04-09 23:15:00+00:00,0.0
2024-04-09 23:30:00+00:00,0.0
2024-04-09 23:45:00+00:00,0.0
2024-04-10 00:00:00+00:00,0.0
2024-04-10 00:15:00+00:00,0.0
2024-04-10 00:30:00+00:00,0.0
2024-04-10 00:45:00+00:00,0.0
2024-04-10 01:00:00+00:00,0.0
2024-04-10 01:15:00+00:00,0.0
2024-04-10 01:30:00+00:00,0.0
2024-04-10 01:45:00+00:00,0.0
2024-04-10 02:00:00+00:00,0.0
2024-04-10 02:15:00+00:00,0.0
2024-04-10 02:30:00+00:00,0.0
2024-04-10 02:45:00+00:00,0.0
2024-04-10 03:00:00+00:00,0.0
2024-04-10 03:15:00+00:00,0.0
2024-04-10 03:30:00+00:00,0.0
2024-04-10 03:45:00+00:00,0.0
2024-04-10 04:00:00+00:00,0.0
2024-04-10 04:15:00+00:00,0.0
2024-04-10 04:30:00+00:00,0.0
2024-04-10 04:45:00+00:00,0.0
2024-04-10 05:00:00+00:00,0.0
2024-04-10 05:15:00+00:00,0.0
2024-04-10 05:30:00+00:00,3.25333333015442
2024-04-10 05:45:00+00:00,272.678894042969
2024-04-10 06:00:00+00:00,663.2177734375
2024-04-10 06:15:00+00:00,1209.72778320313
2024-04-10 06:30:00+00:00,1835.84338378906
2024-04-10 06:45:00+00:00,2503.84008789063
2024-04-10 07:00:00+00:00,3194.8544921875
2024-04-10 07:15:00+00:00,3872.50341796875
2024-04-10 07:30:00+00:00,4522.306640625
2024-04-10 07:45:00+00:00,5139.41455078125
2024-04-10 08:00:00+00:00,5701.69873046875
2024-04-10 08:15:00+00:00,6207.52685546875
2024-04-10 08:30:00+00:00,6690.30908203125
2024-04-10 08:45:00+00:00,7120.7275390625
2024-04-10 09:00:00+00:00,7527.18896484375
2024-04-10 09:15:00+00:00,7953.958984375
2024-04-10 09:30:00+00:00,8233.962890625
2024-04-10 09:45:00+00:00,8538.67578125
2024-04-10 10:00:00+00:00,8759.126953125
2024-04-10 10:15:00+00:00,8966.30859375
2024-04-10 10:30:00+00:00,9123.28125
2024-04-10 10:45:00+00:00,9250.0546875
2024-04-10 11:00:00+00:00,9419.6953125
2024-04-10 11:15:00+00:00,9425.17578125
2024-04-10 11:30:00+00:00,9516.615234375
2024-04-10 11:45:00+00:00,9620.064453125
2024-04-10 12:00:00+00:00,9580.2626953125
2024-04-10 12:15:00+00:00,9511.6259765625
2024-04-10 12:30:00+00:00,9388.2392578125
2024-04-10 12:45:00+00:00,9247.6982421875
2024-04-10 13:00:00+00:00,9200.3984375
2024-04-10 13:15:00+00:00,7926.43798828125
2024-04-10 13:30:00+00:00,7746.64990234375
2024-04-10 13:45:00+00:00,7948.5576171875
2024-04-10 14:00:00+00:00,7300.8388671875
2024-04-10 14:15:00+00:00,7133.064453125
2024-04-10 14:30:00+00:00,6431.6123046875
2024-04-10 14:45:00+00:00,6131.677734375
2024-04-10 15:00:00+00:00,6377.4111328125
2024-04-10 15:15:00+00:00,5693.4033203125
2024-04-10 15:30:00+00:00,4685.89208984375
2024-04-10 15:45:00+00:00,4155.3212890625
2024-04-10 16:00:00+00:00,3531.669921875
2024-04-10 16:15:00+00:00,2822.21899414063
2024-04-10 16:30:00+00:00,1975.09997558594
2024-04-10 16:45:00+00:00,1323.71105957031
2024-04-10 17:00:00+00:00,678.340026855469
2024-04-10 17:15:00+00:00,515.771118164063
2024-04-10 17:30:00+00:00,463.552215576172
2024-04-10 17:45:00+00:00,259.005554199219
2024-04-10 18:00:00+00:00,28.6277770996094
2024-04-10 18:15:00+00:00,0.0
2024-04-10 18:30:00+00:00,0.0
2024-04-10 18:45:00+00:00,0.0
2024-04-10 19:00:00+00:00,0.0
2024-04-10 19:15:00+00:00,0.0
2024-04-10 19:30:00+00:00,0.0
2024-04-10 19:45:00+00:00,0.0
2024-04-10 20:00:00+00:00,0.0
2024-04-10 20:15:00+00:00,0.0
2024-04-10 20:30:00+00:00,0.0
2024-04-10 20:45:00+00:00,0.0
2024-04-10 21:00:00+00:00,0.0
2024-04-10 21:15:00+00:00,0.0
2024-04-10 21:30:00+00:00,0.0
2024-04-10 21:45:00+00:00,0.0
2024-04-10 22:00:00+00:00,0.0
2024-04-10 22:15:00+00:00,0.0
2024-04-10 22:30:00+00:00,0.0
2024-04-10 22:45:00+00:00,0.0
2024-04-10 23:00:00+00:00,0.0
2024-04-10 23:15:00+00:00,0.0
2024-04-10 23:30:00+00:00,0.0
2024-04-10 23:45:00+00:00,0.0
2024-04-11 00:00:00+00:00,0.0
2024-04-11 00:15:00+00:00,0.0
2024-04-11 00:30:00+00:00,0.0
2024-04-11 00:45:00+00:00,0.0
2024-04-11 01:00:00+00:00,0.0
2024-04-11 01:15:00+00:00,0.0
2024-04-11 01:30:00+00:00,0.0
2024-04-11 01:45:00+00:00,0.0
2024-04-11 02:00:00+00:00,0.0
2024-04-11 02:15:00+00:00,0.0
2024-04-11 02:30:00+00:00,0.0
2024-04-11 02:45:00+00:00,0.0
2024-04-11 03:00:00+00:00,0.0
2024-04-11 03:15:00+00:00,0.0
2024-04-11 03:30:00+00:00,0.0
2024-04-11 03:45:00+00:00,0.0
2024-04-11 04:00:00+00:00,0.0
2024-04-11 04:15:00+00:00,0.0
2024-04-11 04:30:00+00:00,0.0
2024-04-11 04:45:00+00:00,0.0
2024-04-11 05:00:00+00:00,0.0
2024-04-11 05:15:00+00:00,0.0
2024-04-11 05:30:00+00:00,69.7744445800781
2024-04-11 05:45:00+00:00,377.892211914063
2024-04-11 06:00:00+00:00,708.599975585938
2024-04-11 06:15:00+00:00,811.868896484375
2024-04-11 06:30:00+00:00,1660.12329101563
2024-04-11 06:45:00+00:00,1973.93994140625
2024-04-11 07:00:00+00:00,2709.9833984375
2024-04-11 07:15:00+00:00,3738.86450195313
2024-04-11 07:30:00+00:00,4479.8388671875
2024-04-11 07:45:00+00:00,4666.1298828125
2024-04-11 08:00:00+00:00,4963.19873046875
2024-04-11 08:15:00+00:00,5594.38427734375
2024-04-11 08:30:00+00:00,6431.39453125
2024-04-11 08:45:00+00:00,6602.54345703125
2024-04-11 09:00:00+00:00,7333.201171875
2024-04-11 09:15:00+00:00,7654.0546875
2024-04-11 09:30:00+00:00,8030.63330078125
2024-04-11 09:45:00+00:00,8289.8076171875
2024-04-11 10:00:00+00:00,8435.9345703125
2024-04-11 10:15:00+00:00,8584.51953125
2024-04-11 10:30:00+00:00,8748.400390625
2024-04-11 10:45:00+00:00,8917.732421875
2024-04-11 11:00:00+00:00,9048.6630859375
2024-04-11 11:15:00+00:00,9187.8134765625
2024-04-11 11:30:00+00:00,9289.294921875
2024-04-11 11:45:00+00:00,9262.0634765625
2024-04-11 12:00:00+00:00,9225.126953125
2024-04-11 12:15:00+00:00,9172.8154296875
2024-04-11 12:30:00+00:00,9089.0947265625
2024-04-11 12:45:00+00:00,8945.5458984375
2024-04-11 13:00:00+00:00,8787.767578125
2024-04-11 13:15:00+00:00,8626.0302734375
2024-04-11 13:30:00+00:00,8400.0634765625
2024-04-11 13:45:00+00:00,8125.2353515625
2024-04-11 14:00:00+00:00,7831.7021484375
2024-04-11 14:15:00+00:00,7124.95556640625
2024-04-11 14:30:00+00:00,5101.87353515625
2024-04-11 14:45:00+00:00,4075.99340820313
2024-04-11 15:00:00+00:00,6226.75537109375
2024-04-11 15:15:00+00:00,5790.56005859375
2024-04-11 15:30:00+00:00,4377.4921875
2024-04-11 15:45:00+00:00,2179.82885742188
2024-04-11 16:00:00+00:00,1185.37670898438
2024-04-11 16:15:00+00:00,1104.31994628906
2024-04-11 16:30:00+00:00,1945.451171875
2024-04-11 16:45:00+00:00,2504.55786132813
2024-04-11 17:00:00+00:00,1790.39660644531
2024-04-11 17:15:00+00:00,1218.548828125
2024-04-11 17:30:00+00:00,545.712219238281
2024-04-11 17:45:00+00:00,168.765548706055
2024-04-11 18:00:00+00:00,0.0
2024-04-11 18:15:00+00:00,0.0
2024-04-11 18:30:00+00:00,0.0
2024-04-11 18:45:00+00:00,0.0
2024-04-11 19:00:00+00:00,0.0
2024-04-11 19:15:00+00:00,0.0
2024-04-11 19:30:00+00:00,0.0
2024-04-11 19:45:00+00:00,0.0
2024-04-11 20:00:00+00:00,0.0
2024-04-11 20:15:00+00:00,0.0
2024-04-11 20:30:00+00:00,0.0
2024-04-11 20:45:00+00:00,0.0
2024-04-11 21:00:00+00:00,0.0
2024-04-11 21:15:00+00:00,0.0
2024-04-11 21:30:00+00:00,0.0
2024-04-11 21:45:00+00:00,0.0
2024-04-11 22:00:00+00:00,0.0
2024-04-11 22:15:00+00:00,0.0
2024-04-11 22:30:00+00:00,0.0
2024-04-11 22:45:00+00:00,0.0
2024-04-11 23:00:00+00:00,0.0
2024-04-11 23:15:00+00:00,0.0
2024-04-11 23:30:00+00:00,0.0
2024-04-11 23:45:00+00:00,0.0
2024-04-12 00:00:00+00:00,0.0
2024-04-12 00:15:00+00:00,0.0
2024-04-12 00:30:00+00:00,0.0
2024-04-12 00:45:00+00:00,0.0
2024-04-12 01:00:00+00:00,0.0
2024-04-12 01:15:00+00:00,0.0
2024-04-12 01:30:00+00:00,0.0
2024-04-12 01:45:00+00:00,0.0
2024-04-12 02:00:00+00:00,0.0
2024-04-12 02:15:00+00:00,0.0
2024-04-12 02:30:00+00:00,0.0
2024-04-12 02:45:00+00:00,0.0
2024-04-12 03:00:00+00:00,0.0
2024-04-12 03:15:00+00:00,0.0
2024-04-12 03:30:00+00:00,0.0
2024-04-12 03:45:00+00:00,0.0
2024-04-12 04:00:00+00:00,0.0
2024-04-12 04:15:00+00:00,0.0
2024-04-12 04:30:00+00:00,0.0
2024-04-12 04:45:00+00:00,0.0
2024-04-12 05:00:00+00:00,0.0
2024-04-12 05:15:00+00:00,0.0
2024-04-12 05:30:00+00:00,85.3477783203125
2024-04-12 05:45:00+00:00,384.465545654297
2024-04-12 06:00:00+00:00,644.006652832031
2024-04-12 06:15:00+00:00,726.48779296875
2024-04-12 06:30:00+00:00,980.203308105469
2024-04-12 06:45:00+00:00,1302.7900390625
2024-04-12 07:00:00+00:00,1517.79553222656
2024-04-12 07:15:00+00:00,1642.63220214844
2024-04-12 07:30:00+00:00,1795.78112792969
2024-04-12 07:45:00+00:00,3479.40551757813
2024-04-12 08:00:00+00:00,4084.22338867188
2024-04-12 08:15:00+00:00,4618.3134765625
2024-04-12 08:30:00+00:00,4785.54541015625
2024-04-12 08:45:00+00:00,5972.63330078125
2024-04-12 09:00:00+00:00,7889.69091796875
2024-04-12 09:15:00+00:00,5375.0478515625
2024-04-12 09:30:00+00:00,7985.1787109375
2024-04-12 09:45:00+00:00,8361.5908203125
2024-04-12 10:00:00+00:00,9035.9609375
2024-04-12 10:15:00+00:00,8583.58203125
2024-04-12 10:30:00+00:00,7412.71875
2024-04-12 10:45:00+00:00,7642.92431640625
2024-04-12 11:00:00+00:00,9083.763671875
2024-04-12 11:15:00+00:00,8795.478515625
2024-04-12 11:30:00+00:00,8142.2587890625
2024-04-12 11:45:00+00:00,8633.4052734375
2024-04-12 12:00:00+00:00,8077.990234375
2024-04-12 12:15:00+00:00,8774.744140625
2024-04-12 12:30:00+00:00,7430.02099609375
2024-04-12 12:45:00+00:00,5437.435546875
2024-04-12 13:00:00+00:00,3649.80322265625
2024-04-12 13:15:00+00:00,2800.015625
2024-04-12 13:30:00+00:00,2741.21435546875
2024-04-12 13:45:00+00:00,2771.22778320313
2024-04-12 14:00:00+00:00,2913.1123046875
2024-04-12 14:15:00+00:00,3356.951171875
2024-04-12 14:30:00+00:00,3361.97216796875
2024-04-12 14:45:00+00:00,3931.05224609375
2024-04-12 15:00:00+00:00,4419.70654296875
2024-04-12 15:15:00+00:00,4513.8134765625
2024-04-12 15:30:00+00:00,3313.93896484375
2024-04-12 15:45:00+00:00,2876.5244140625
2024-04-12 16:00:00+00:00,3108.70556640625
2024-04-12 16:15:00+00:00,2953.89453125
2024-04-12 16:30:00+00:00,1875.88000488281
2024-04-12 16:45:00+00:00,985.354431152344
2024-04-12 17:00:00+00:00,748.960021972656
2024-04-12 17:15:00+00:00,596.752197265625
2024-04-12 17:30:00+00:00,418.938903808594
2024-04-12 17:45:00+00:00,228.513336181641
2024-04-12 18:00:00+00:00,27.2377777099609
2024-04-12 18:15:00+00:00,0.0
2024-04-12 18:30:00+00:00,0.0
2024-04-12 18:45:00+00:00,0.0
2024-04-12 19:00:00+00:00,0.0
2024-04-12 19:15:00+00:00,0.0
2024-04-12 19:30:00+00:00,0.0
2024-04-12 19:45:00+00:00,0.0
2024-04-12 20:00:00+00:00,0.0
2024-04-12 20:15:00+00:00,0.0
2024-04-12 20:30:00+00:00,0.0
2024-04-12 20:45:00+00:00,0.0
2024-04-12 21:00:00+00:00,0.0
2024-04-12 21:15:00+00:00,0.0
2024-04-12 21:30:00+00:00,0.0
2024-04-12 21:45:00+00:00,0.0
2024-04-12 22:00:00+00:00,0.0
2024-04-12 22:15:00+00:00,0.0
2024-04-12 22:30:00+00:00,0.0
2024-04-12 22:45:00+00:00,0.0
2024-04-12 23:00:00+00:00,0.0
2024-04-12 23:15:00+00:00,0.0
2024-04-12 23:30:00+00:00,0.0
2024-04-12 23:45:00+00:00,0.0
2024-04-13 00:00:00+00:00,0.0
2024-04-13 00:15:00+00:00,0.0
2024-04-13 00:30:00+00:00,0.0
2024-04-13 00:45:00+00:00,0.0
2024-04-13 01:00:00+00:00,0.0
2024-04-13 01:15:00+00:00,0.0
2024-04-13 01:30:00+00:00,0.0
2024-04-13 01:45:00+00:00,0.0
2024-04-13 02:00:00+00:00,0.0
2024-04-13 02:15:00+00:00,0.0
2024-04-13 02:30:00+00:00,0.0
2024-04-13 02:45:00+00:00,0.0
2024-04-13 03:00:00+00:00,0.0
2024-04-13 03:15:00+00:00,0.0
2024-04-13 03:30:00+00:00,0.0
2024-04-13 03:45:00+00:00,0.0
2024-04-13 04:00:00+00:00,0.0
2024-04-13 04:15:00+00:00,0.0
2024-04-13 04:30:00+00:00,0.0
2024-04-13 04:45:00+00:00,0.0
2024-04-13 05:00:00+00:00,0.0
2024-04-13 05:15:00+00:00,0.0
2024-04-13 05:30:00+00:00,106.316665649414
2024-04-13 05:45:00+00:00,389.036651611328
2024-04-13 06:00:00+00:00,722.530029296875
2024-04-13 06:15:00+00:00,1158.10559082031
2024-04-13 06:30:00+00:00,1680.38330078125
2024-04-13 06:45:00+00:00,2251.26879882813
2024-04-13 07:00:00+00:00,2845.28662109375
2024-04-13 07:15:00+00:00,3480.61767578125
2024-04-13 07:30:00+00:00,4092.78564453125
2024-04-13 07:45:00+00:00,4666.4912109375
2024-04-13 08:00:00+00:00,5196.86572265625
2024-04-13 08:15:00+00:00,5743.91357421875
2024-04-13 08:30:00+00:00,6230.2177734375
2024-04-13 08:45:00+00:00,6684.58447265625
2024-04-13 09:00:00+00:00,7097.06982421875
2024-04-13 09:15:00+00:00,7440.0322265625
2024-04-13 09:30:00+00:00,7700.693359375
2024-04-13 09:45:00+00:00,7962.34765625
2024-04-13 10:00:00+00:00,8107.5244140625
2024-04-13 10:15:00+00:00,8289.9228515625
2024-04-13 10:30:00+00:00,8438.412109375
2024-04-13 10:45:00+00:00,8622.8232421875
2024-04-13 11:00:00+00:00,8769.5078125
2024-04-13 11:15:00+00:00,8800.6142578125
2024-04-13 11:30:00+00:00,8840.4482421875
2024-04-13 11:45:00+00:00,8944.6201171875
2024-04-13 12:00:00+00:00,8935.3095703125
2024-04-13 12:15:00+00:00,8833.44921875
2024-04-13 12:30:00+00:00,8710.8779296875
2024-04-13 12:45:00+00:00,8573.4970703125
2024-04-13 13:00:00+00:00,8384.4931640625
2024-04-13 13:15:00+00:00,8199.7734375
2024-04-13 13:30:00+00:00,8005.30126953125
2024-04-13 13:45:00+00:00,7682.572265625
2024-04-13 14:00:00+00:00,7395.83642578125
2024-04-13 14:15:00+00:00,7034.52783203125
2024-04-13 14:30:00+00:00,6607.1865234375
2024-04-13 14:45:00+00:00,6156.85791015625
2024-04-13 15:00:00+00:00,5636.57421875
2024-04-13 15:15:00+00:00,5130.2177734375
2024-04-13 15:30:00+00:00,4590.7509765625
2024-04-13 15:45:00+00:00,4026.25561523438
2024-04-13 16:00:00+00:00,3407.580078125
2024-04-13 16:15:00+00:00,2784.1044921875
2024-04-13 16:30:00+00:00,2213.21337890625
2024-04-13 16:45:00+00:00,1631.79333496094
2024-04-13 17:00:00+00:00,1120.31005859375
2024-04-13 17:15:00+00:00,664.956665039063
2024-04-13 17:30:00+00:00,376.006652832031
2024-04-13 17:45:00+00:00,146.998886108398
2024-04-13 18:00:00+00:00,0.0
2024-04-13 18:15:00+00:00,0.0
2024-04-13 18:30:00+00:00,0.0
2024-04-13 18:45:00+00:00,0.0
2024-04-13 19:00:00+00:00,0.0
2024-04-13 19:15:00+00:00,0.0
2024-04-13 19:30:00+00:00,0.0
2024-04-13 19:45:00+00:00,0.0
2024-04-13 20:00:00+00:00,0.0
2024-04-13 20:15:00+00:00,0.0
2024-04-13 20:30:00+00:00,0.0
2024-04-13 20:45:00+00:00,0.0
2024-04-13 21:00:00+00:00,0.0
2024-04-13 21:15:00+00:00,0.0
2024-04-13 21:30:00+00:00,0.0
2024-04-13 21:45:00+00:00,0.0
2024-04-13 22:00:00+00:00,0.0
2024-04-13 22:15:00+00:00,0.0
2024-04-13 22:30:00+00:00,0.0
2024-04-13 22:45:00+00:00,0.0
2024-04-13 23:00:00+00:00,0.0
2024-04-13 23:15:00+00:00,0.0
2024-04-13 23:30:00+00:00,0.0
2024-04-13 23:45:00+00:00,0.0
2024-04-14 00:00:00+00:00,0.0
2024-04-14 00:15:00+00:00,0.0
2024-04-14 00:30:00+00:00,0.0
2024-04-14 00:45:00+00:00,0.0
2024-04-14 01:00:00+00:00,0.0
2024-04-14 01:15:00+00:00,0.0
2024-04-14 01:30:00+00:00,0.0
2024-04-14 01:45:00+00:00,0.0
2024-04-14 02:00:00+00:00,0.0
2024-04-14 02:15:00+00:00,0.0
2024-04-14 02:30:00+00:00,0.0
2024-04-14 02:45:00+00:00,0.0
2024-04-14 03:00:00+00:00,0.0
2024-04-14 03:15:00+00:00,0.0
2024-04-14 03:30:00+00:00,0.0
2024-04-14 03:45:00+00:00,0.0
2024-04-14 04:00:00+00:00,0.0
2024-04-14 04:15:00+00:00,0.0
2024-04-14 04:30:00+00:00,0.0
2024-04-14 04:45:00+00:00,0.0
2024-04-14 05:00:00+00:00,0.0
2024-04-14 05:15:00+00:00,0.0
2024-04-14 05:30:00+00:00,14.6255559921265
2024-04-14 05:45:00+00:00,336.023345947266
2024-04-14 06:00:00+00:00,700.113342285156
2024-04-14 06:15:00+00:00,1154.85888671875
2024-04-14 06:30:00+00:00,1700.79772949219
2024-04-14 06:45:00+00:00,2341.96655273438
2024-04-14 07:00:00+00:00,2962.0234375
2024-04-14 07:15:00+00:00,3544.21337890625
2024-04-14 07:30:00+00:00,4100.09130859375
2024-04-14 07:45:00+00:00,4663.6943359375
2024-04-14 08:00:00+00:00,5223.42236328125
2024-04-14 08:15:00+00:00,5708.59912109375
2024-04-14 08:30:00+00:00,6140.07666015625
2024-04-14 08:45:00+00:00,6572.63427734375
2024-04-14 09:00:00+00:00,6952.990234375
2024-04-14 09:15:00+00:00,7268.51318359375
2024-04-14 09:30:00+00:00,7547.72216796875
2024-04-14 09:45:00+00:00,7749.298828125
2024-04-14 10:00:00+00:00,8066.2919921875
2024-04-14 10:15:00+00:00,8379.3212890625
2024-04-14 10:30:00+00:00,8598.60546875
2024-04-14 10:45:00+00:00,8716.685546875
2024-04-14 11:00:00+00:00,8739.0341796875
2024-04-14 11:15:00+00:00,8735.8291015625
2024-04-14 11:30:00+00:00,8793.419921875
2024-04-14 11:45:00+00:00,8781.986328125
2024-04-14 12:00:00+00:00,8742.009765625
2024-04-14 12:15:00+00:00,8673.8525390625
2024-04-14 12:30:00+00:00,8621.701171875
2024-04-14 12:45:00+00:00,8498.7734375
2024-04-14 13:00:00+00:00,8367.0322265625
2024-04-14 13:15:00+00:00,8165.16650390625
2024-04-14 13:30:00+00:00,7881.83544921875
2024-04-14 13:45:00+00:00,7606.06201171875
2024-04-14 14:00:00+00:00,7287.7587890625
2024-04-14 14:15:00+00:00,6913.47998046875
2024-04-14 14:30:00+00:00,6540.77685546875
2024-04-14 14:45:00+00:00,6120.716796875
2024-04-14 15:00:00+00:00,5680.2822265625
2024-04-14 15:15:00+00:00,5158.89013671875
2024-04-14 15:30:00+00:00,4600.298828125
2024-04-14 15:45:00+00:00,4056.65893554688
2024-04-14 16:00:00+00:00,3447.35888671875
2024-04-14 16:15:00+00:00,2821.822265625
2024-04-14 16:30:00+00:00,2266.21997070313
2024-04-14 16:45:00+00:00,1692.7900390625
2024-04-14 17:00:00+00:00,1180.70776367188
2024-04-14 17:15:00+00:00,745.962219238281
2024-04-14 17:30:00+00:00,427.322235107422
2024-04-14 17:45:00+00:00,216.694442749023
2024-04-14 18:00:00+00:00,33.6722221374512
2024-04-14 18:15:00+00:00,0.0
2024-04-14 18:30:00+00:00,0.0
2024-04-14 18:45:00+00:00,0.0
2024-04-14 19:00:00+00:00,0.0
2024-04-14 19:15:00+00:00,0.0
2024-04-14 19:30:00+00:00,0.0
2024-04-14 19:45:00+00:00,0.0
2024-04-14 20:00:00+00:00,0.0
2024-04-14 20:15:00+00:00,0.0
2024-04-14 20:30:00+00:00,0.0
2024-04-14 20:45:00+00:00,0.0
2024-04-14 21:00:00+00:00,0.0
2024-04-14 21:15:00+00:00,0.0
2024-04-14 21:30:00+00:00,0.0
2024-04-14 21:45:00+00:00,0.0
2024-04-14 22:00:00+00:00,0.0
2024-04-14 22:15:00+00:00,0.0
2024-04-14 22:30:00+00:00,0.0
2024-04-14 22:45:00+00:00,0.0
2024-04-14 23:00:00+00:00,0.0
2024-04-14 23:15:00+00:00,0.0
2024-04-14 23:30:00+00:00,0.0
2024-04-14 23:45:00+00:00,0.0
2024-04-15 00:00:00+00:00,0.0
2024-04-15 00:15:00+00:00,0.0
2024-04-15 00:30:00+00:00,0.0
2024-04-15 00:45:00+00:00,0.0
2024-04-15 01:00:00+00:00,0.0
2024-04-15 01:15:00+00:00,0.0
2024-04-15 01:30:00+00:00,0.0
2024-04-15 01:45:00+00:00,0.0
2024-04-15 02:00:00+00:00,0.0
2024-04-15 02:15:00+00:00,0.0
2024-04-15 02:30:00+00:00,0.0
2024-04-15 02:45:00+00:00,0.0
2024-04-15 03:00:00+00:00,0.0
2024-04-15 03:15:00+00:00,0.0
2024-04-15 03:30:00+00:00,0.0
2024-04-15 03:45:00+00:00,0.0
2024-04-15 04:00:00+00:00,0.0
2024-04-15 04:15:00+00:00,0.0
2024-04-15 04:30:00+00:00,0.0
2024-04-15 04:45:00+00:00,0.0
2024-04-15 05:00:00+00:00,0.0
2024-04-15 05:15:00+00:00,0.0
2024-04-15 05:30:00+00:00,123.203330993652
2024-04-15 05:45:00+00:00,436.723327636719
2024-04-15 06:00:00+00:00,830.214416503906
2024-04-15 06:15:00+00:00,1332.43774414063
2024-04-15 06:30:00+00:00,1872.58557128906
2024-04-15 06:45:00+00:00,2466.52880859375
2024-04-15 07:00:00+00:00,3042.08227539063
2024-04-15 07:15:00+00:00,3630.34765625
2024-04-15 07:30:00+00:00,4213.2021484375
2024-04-15 07:45:00+00:00,4768.2998046875
2024-04-15 08:00:00+00:00,5288.87548828125
2024-04-15 08:15:00+00:00,5797.7353515625
2024-04-15 08:30:00+00:00,6255.767578125
2024-04-15 08:45:00+00:00,6749.02978515625
2024-04-15 09:00:00+00:00,7130.0087890625
2024-04-15 09:15:00+00:00,7452.07666015625
2024-04-15 09:30:00+00:00,7682.46875
2024-04-15 09:45:00+00:00,7970.96533203125
2024-04-15 10:00:00+00:00,8160.78564453125
2024-04-15 10:15:00+00:00,8377.861328125
2024-04-15 10:30:00+00:00,8634.5107421875
